"dataelement","period","orgunit","categoryoptioncombo","value","storedby","timestamp","comment","followup"
"cI3OTahNbFi","2012","XKnoPW7zjS9","P3p47Zcxn1C",2871,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","lhPdgSKgNhu","P3p47Zcxn1C",4535,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","bOB1Cx7zPoj","P3p47Zcxn1C",8034,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Xj1HFhEhGlX","P3p47Zcxn1C",1975,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","F1zERk1nTdm","P3p47Zcxn1C",4597,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","IvWWykc3jkQ","P3p47Zcxn1C",1289,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Aje1uTkji8W","P3p47Zcxn1C",4592,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","MaRZMs2Q2oe","P3p47Zcxn1C",4582,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","a1RoCsqqcC6","P3p47Zcxn1C",5696,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","YSeorixnswV","P3p47Zcxn1C",3617,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","bBn0QFFETtY","P3p47Zcxn1C",4600,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Wi0uHt4q1VS","P3p47Zcxn1C",6436,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","SvGZtAPM43z","P3p47Zcxn1C",4128,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","KzOVG5nGP9c","P3p47Zcxn1C",3675,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","G1izcK8O4px","P3p47Zcxn1C",5900,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","EtrZ4ACXcSi","P3p47Zcxn1C",3948,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","P71k2PS2viS","P3p47Zcxn1C",6208,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","h0HhqsNpCfh","P3p47Zcxn1C",9344,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","vfmojKDKqF7","P3p47Zcxn1C",2820,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","t8gcBMwX67w","P3p47Zcxn1C",3155,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","CWYWjai1ZZc","P3p47Zcxn1C",5065,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","lJ8IZVFQdlk","P3p47Zcxn1C",7344,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","S9yfO7XfFer","P3p47Zcxn1C",4801,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","ExGIFBp6ybn","P3p47Zcxn1C",3879,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","lBZOEXnlVFY","P3p47Zcxn1C",17792,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Nl33ooKsAgV","P3p47Zcxn1C",6216,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","REIQJ9sfh9N","P3p47Zcxn1C",4049,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","fSVdSrqpN2X","P3p47Zcxn1C",16604,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","J6VGQXJqrFP","P3p47Zcxn1C",3882,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","OkKZXXo11iD","P3p47Zcxn1C",3276,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","UrjhYArJVoU","P3p47Zcxn1C",4273,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","cpCfY9c7hx1","P3p47Zcxn1C",3930,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","yTrKghmqW1J","P3p47Zcxn1C",4965,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","H9Coa6NU6al","P3p47Zcxn1C",4756,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","xZzzBU0nADr","P3p47Zcxn1C",8259,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","GlEdpWj7xeC","P3p47Zcxn1C",3991,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","zA7IgCcDR0g","P3p47Zcxn1C",3589,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","s5xoestHss0","P3p47Zcxn1C",4769,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","SKQBb589jxd","P3p47Zcxn1C",8274,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","bdirN9jeYUe","P3p47Zcxn1C",4137,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","BUmmU7EHfGp","P3p47Zcxn1C",6313,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","MN6vuanf4FW","P3p47Zcxn1C",5531,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","uSdyI3kdVHO","P3p47Zcxn1C",3730,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","vSsF0NxFdlP","P3p47Zcxn1C",1603,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","innUnqEv0vz","P3p47Zcxn1C",16450,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","LKh7sg4cMbp","P3p47Zcxn1C",6826,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","utJEwMDGGkO","P3p47Zcxn1C",19052,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","H5TO8BENwIC","P3p47Zcxn1C",3384,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","NxbuUEEjcm3","P3p47Zcxn1C",8877,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","cGlvc3G4Sse","P3p47Zcxn1C",6190,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Px3VzftFk6U","P3p47Zcxn1C",4391,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","WR8ovFAxB2r","P3p47Zcxn1C",2588,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","l5FFrWoIwk2","P3p47Zcxn1C",1393,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","KcOWWbrXcaM","P3p47Zcxn1C",5598,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","qgGspJdh6AR","P3p47Zcxn1C",2893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","q3VOcWLI8Ad","P3p47Zcxn1C",2989,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","gmSSdXiv7Kn","P3p47Zcxn1C",6776,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","CotLUc3OJwa","P3p47Zcxn1C",5523,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","OvUkRRGzZd3","P3p47Zcxn1C",3784,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","xHkOMaDK6OS","P3p47Zcxn1C",7123,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","MJkdoBOKN5D","P3p47Zcxn1C",3740,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","L0ommveCygB","P3p47Zcxn1C",7139,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","w8EC2DBCIIx","P3p47Zcxn1C",2193,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","tP3ZsRYFxmQ","P3p47Zcxn1C",1139,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Nuccb36rdhe","P3p47Zcxn1C",7546,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","RW3jYDjYAsQ","P3p47Zcxn1C",3608,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","K1fZdZgi8uf","P3p47Zcxn1C",3095,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","gsGl6lhbQtD","P3p47Zcxn1C",3667,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","RkWYc5QWhM9","P3p47Zcxn1C",6370,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","SWeOU6lpW7t","P3p47Zcxn1C",7073,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","ZFWdE7KYk2u","P3p47Zcxn1C",6056,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","YvQ0jndmUzi","P3p47Zcxn1C",4018,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Hu0uuriG1X0","P3p47Zcxn1C",4587,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","vExmOyUzpir","P3p47Zcxn1C",1924,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TGQAB8uSrMf","P3p47Zcxn1C",5054,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","AZZzEbbUNb3","P3p47Zcxn1C",2802,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","vqHTNBfYUzy","P3p47Zcxn1C",3532,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","lGRHPkVZrSQ","P3p47Zcxn1C",4060,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","QUyHYC45g0v","P3p47Zcxn1C",4120,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","oEcDa6FB93E","P3p47Zcxn1C",4713,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","SAjIls54CuZ","P3p47Zcxn1C",4845,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","tTtQ1TDiXRO","P3p47Zcxn1C",6495,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","y7iVWg9CP7m","P3p47Zcxn1C",5029,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","eENhJ5Dmc61","P3p47Zcxn1C",8137,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","vM0SspONTKF","P3p47Zcxn1C",6985,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","VYfwG0sL4rx","P3p47Zcxn1C",3984,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","dKaAMbF61k7","P3p47Zcxn1C",3281,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","RcMJkv7z9Al","P3p47Zcxn1C",1881,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","rMw9nGfs6Ia","P3p47Zcxn1C",3847,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","s3hpWPmrNS5","P3p47Zcxn1C",35606,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","tL5mGUK4XEE","P3p47Zcxn1C",2927,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Zz3q48bxyk7","P3p47Zcxn1C",3990,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","tHu7hymR6ex","P3p47Zcxn1C",5067,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","bgmV90Kt4XE","P3p47Zcxn1C",8631,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","STYVWq0kRB7","P3p47Zcxn1C",3373,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","hCfpxwssfu6","P3p47Zcxn1C",3672,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","zEmyb0Hkbi7","P3p47Zcxn1C",2149,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","xsu3dTWLMx6","P3p47Zcxn1C",3358,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","FgGfJz7UyF8","P3p47Zcxn1C",8254,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","CuuUMcCfMYd","P3p47Zcxn1C",5616,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","kVrYC6rYmhH","P3p47Zcxn1C",5416,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","imTndfrdNRB","P3p47Zcxn1C",2070,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","bTWM08GcM97","P3p47Zcxn1C",3384,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","QaZVA4lfbRK","P3p47Zcxn1C",4849,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TZ2cuLGK3K6","P3p47Zcxn1C",18092,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","E7KspvgOaL2","P3p47Zcxn1C",4701,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","igvUSD5wXZT","P3p47Zcxn1C",13822,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","MfSis7Y0SsB","P3p47Zcxn1C",4547,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","mL5HhfI8AI1","P3p47Zcxn1C",1942,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Q7ms9doEQQj","P3p47Zcxn1C",1295,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","gu34Inyd9ZA","P3p47Zcxn1C",4371,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","h4TaMKKkoli","P3p47Zcxn1C",2861,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","OCIevH498hv","P3p47Zcxn1C",4242,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Zn3DJ2P1fvO","P3p47Zcxn1C",4360,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","jZGO5Z8PyCI","P3p47Zcxn1C",4737,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","oABqQR212wO","P3p47Zcxn1C",4701,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","VCzGz7p9Fae","P3p47Zcxn1C",530,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","O2ulYTGnqKX","P3p47Zcxn1C",9047,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Cnsq6asjcbT","P3p47Zcxn1C",6061,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","VCz4CraNaLx","P3p47Zcxn1C",6189,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","dB8TqUetRZU","P3p47Zcxn1C",30434,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","OZUehu4A1wr","P3p47Zcxn1C",4982,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","EQAzOqumxl1","P3p47Zcxn1C",2372,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TOPwI73R2Dr","P3p47Zcxn1C",5290,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","meXdEqI20cD","P3p47Zcxn1C",3865,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","WYxsBcZf5Sb","P3p47Zcxn1C",2988,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TG3pWzaioB0","P3p47Zcxn1C",2269,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","cxa7G9d5NrG","P3p47Zcxn1C",3767,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","rJX4YEkDIEK","P3p47Zcxn1C",3040,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","LBsSsIsyEBn","P3p47Zcxn1C",3125,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","zceYc108jne","P3p47Zcxn1C",4133,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TIQAZjg2FcY","P3p47Zcxn1C",15188,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Bei3sB0Tvmo","P3p47Zcxn1C",4261,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","GchYDSYQRzR","P3p47Zcxn1C",3282,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","eMj3pVpPuTQ","P3p47Zcxn1C",4176,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","nU35tVngdxm","P3p47Zcxn1C",20393,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","IddZOj6CuYv","P3p47Zcxn1C",9898,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","C0rPzAGpH8u","P3p47Zcxn1C",55809,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TvHbksHB87O","P3p47Zcxn1C",5392,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","HwURTf02Xro","P3p47Zcxn1C",5854,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","ykgiSN8K4W7","P3p47Zcxn1C",4534,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","alW8sCWIuFg","P3p47Zcxn1C",2412,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Esc8FTfXwuZ","P3p47Zcxn1C",6348,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","BFzJJQ0IWCT","P3p47Zcxn1C",1407,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","r0FyshCpNCa","P3p47Zcxn1C",6184,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","V4b7kjKX88b","P3p47Zcxn1C",2468,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","mgWPORiYf1a","P3p47Zcxn1C",3935,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","yKSVBUx5MCD","P3p47Zcxn1C",5466,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","QWQewYycbFl","P3p47Zcxn1C",5030,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","u4poGTc3fwJ","P3p47Zcxn1C",5429,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","BVZvZEkl1mW","P3p47Zcxn1C",6463,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","v9RGXxBIdZg","P3p47Zcxn1C",3430,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","xuFZVI2Lwun","P3p47Zcxn1C",6012,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","N4mS4Z1jqUW","P3p47Zcxn1C",3764,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","mxA4Y6Jo7ke","P3p47Zcxn1C",4439,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","D448tMNb35V","P3p47Zcxn1C",4023,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","JfcqdZZXBV7","P3p47Zcxn1C",5516,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","FWjSt6UWnhU","P3p47Zcxn1C",10253,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","kVsxwhnETrt","P3p47Zcxn1C",5349,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","QBY5GiFdYzT","P3p47Zcxn1C",3141,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","NxMYahaccQE","P3p47Zcxn1C",4794,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","NNOJek3Bl6G","P3p47Zcxn1C",4697,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","cjVwKbnB9Lb","P3p47Zcxn1C",6058,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","NiIFL8mb0CQ","P3p47Zcxn1C",7046,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","yBaSFEvCL7B","P3p47Zcxn1C",743,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","XP21f00c7Wt","P3p47Zcxn1C",23932,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","ixgJi3lAqmr","P3p47Zcxn1C",3546,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","NOA88WcC735","P3p47Zcxn1C",3311,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","GM09aw4y1lA","P3p47Zcxn1C",6945,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","fpprKiOMfF2","P3p47Zcxn1C",4886,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","nGLBiyBZEIe","P3p47Zcxn1C",1546,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","I6X3zX9mpxD","P3p47Zcxn1C",7914,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","rTnpSti4sFd","P3p47Zcxn1C",4461,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TXovOmiyp14","P3p47Zcxn1C",3724,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","LN1DbHLR0bl","P3p47Zcxn1C",7491,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","zE9eXtQNbIq","P3p47Zcxn1C",6442,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","Gx6bVMoWcRN","P3p47Zcxn1C",3630,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","GI5ZQbckfw7","P3p47Zcxn1C",3093,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","wrZHbXrrIsi","P3p47Zcxn1C",4270,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","KhHWYHGdSNO","P3p47Zcxn1C",3667,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","AbCHAJb431a","P3p47Zcxn1C",8242,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","eB7TJlGCVPc","P3p47Zcxn1C",5260,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","JprrdHaergm","P3p47Zcxn1C",3720,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","ZrtT5QJ9efu","P3p47Zcxn1C",2739,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","otuAwdcpDTP","P3p47Zcxn1C",22707,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","U0RoxFQziDU","P3p47Zcxn1C",4121,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TFalIZgCrqJ","P3p47Zcxn1C",2300,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","buJW2hiq53F","P3p47Zcxn1C",2893,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","T7PLDdgxhK2","P3p47Zcxn1C",6449,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","TrszbH7LgeA","P3p47Zcxn1C",4396,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","XP3l2vd2HlZ","P3p47Zcxn1C",4346,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","RZivbxe28Mb","P3p47Zcxn1C",6366,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","XIRJaVNhKDe","P3p47Zcxn1C",12564,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","yRC8Y6uR5Nu","P3p47Zcxn1C",5606,"admin","2013-01-30T07:27:01+0000","Import from R","false"
"cI3OTahNbFi","2012","GzSEo7biUWh","P3p47Zcxn1C",2070,"admin","2013-01-30T07:27:01+0000","Import from R","false"
